W6_39762_PSP	-0.0248054420830153	-0.0209010837591817	0.103685935743731	-0.0553523900374639	0.0271671756941503
W6_26157_PSP	-0.0233071109774946	0.015038287218704	0.00242227582867938	0.0111312484190439	-0.0122037599041692
W6_12739_PSP	-0.0214459954095976	-0.00474346165223504	0.0027752706136561	-0.00558693161431129	-0.0107153003347538
W6_12723_PSP	-0.0101809753656558	-0.0917051582401507	-0.06741444583306	-0.0115983983867024	0.0139394060647602
PI_639980_PSP	-0.0120034400232861	-0.10671119786438	-0.0603875992066632	-0.0148678315155714	0.0308563929376148
PI_639979_PSP	-0.00936063770960299	-0.113753803885964	-0.0885500898233892	-0.0102548136552087	0.0270206697440143
PI_639978_PSP	-0.0107686433738177	-0.0710933353645511	-0.0481190094456001	-0.00314478375279165	0.00190104244943862
PI_639976_PSP	-0.0119477197495297	-0.109726979652743	-0.0648061161077515	-0.016598346723377	0.0297885187147142
PI_619079_PSP	-0.0211059062598201	-0.00408258178548794	0.0281790296272982	-0.00763800219104081	-0.00373705162175658
PI_594358_PSP	-0.026309571132296	-0.0140137270663617	0.0934400078408957	-0.0496707911954417	0.0217477188920582
PI_505127_PSP	-0.0140443747576396	-0.024046747375612	-0.0030244047694329	0.0238848161726902	-0.000719687449830814
PI_505122_PSP	-0.00253796548453292	-0.127016466725824	-0.106160099572112	-0.00547476481384369	0.0252806979232915
PI_494077_PSP	-0.0233477554431472	0.00607177086582405	0.0189912277612907	-0.00254327483568682	-0.00772194473002235
PI_476413_PSP	-0.0221210458218793	-0.0166108401781849	0.0344210036585816	-0.0116941344492279	0.00261863811948651
PI_413688_PSP	-0.0249021662024681	-0.00426173530214076	0.0424407871359616	-0.0220741523525409	0.00760250992366165
PI_413678_PSP	-0.0246419540879997	-0.00444533345333712	0.0413514056455523	-0.0202241689094622	0.00619706573029489
PI_409031_PSP	-0.0169124485004017	-0.0301549065479869	0.00037673785354695	-0.00132083377621058	-0.00215584660972377
PI_404225_PSP	-0.00633679218831616	-0.0494687010416915	-0.0254525148284417	0.00442797563358272	-0.00919796714028979
PI_393490_PSP	-0.00898783960385967	-0.114083858110349	-0.0923246245070373	-0.0109703056376602	0.0286339039574622
PI_378157_PSP	-0.0249198457390099	0.0208833783165545	0.00331636409210498	0.0315797677884126	-0.00911034547650577
PI_371796_PSP	-0.0251600123760953	-0.000448350242148261	0.0381130814323403	-0.0138488732729817	0.00302457897856839
PI_358640_PSP	-0.0217602187329679	0.00261109754897151	0.00585031643783281	0.0550635907902246	0.00753286377041699
PI_358620_PSP	-0.0223453470277804	0.0103129079732653	0.00297373159542735	0.0581158823039596	0.00825627909808189
PI_356992_PSP	-0.000788220162082865	0.0476309507208357	-0.0478107146505008	-0.0429767901315547	-0.0136002952338793
PI_356991_PSP	-0.000749565284442948	0.048676239430986	-0.0474534311796012	-0.045513365450925	-0.0137727991867806
PI_347496_PSP	-0.00781911185776999	0.0638858234050216	-0.0546310932319302	-0.0199538629225477	-0.0193055438993422
PI_347457_PSP	-0.00278743274886574	0.0540672224470853	-0.0540208151590881	-0.0350869334926842	-0.0166069779361078
PI_347400	-0.0191915976824402	0.0472357984883512	-0.0327797818430152	0.0541146680021188	-0.00913849963037301
PI_347387	-0.019994027393948	0.0495082861509363	-0.0371925378123038	0.0532590269308173	-0.006619441705633
PI_393488_PSP	-0.00540850984985726	-0.153028083425615	-0.140021016147289	-0.00816765792311477	0.0401905330512774
PI_347378	-0.0144265663277752	0.0901307732500957	-0.0757386968371297	-0.0220485344147337	-0.035346672046498
PI_347376	-0.0193916298252887	0.0478032871064215	-0.035430568069615	0.0558747136405933	-0.00552868342181787
PI_347373	-0.0205236622505685	0.0734319395405648	-0.0461881108863396	0.044542939042488	-0.00715257047768969
PI_347358	-0.0148158291352832	0.0976437475951954	-0.0801403550329442	-0.0282063479882316	-0.0397405491241125
PI_347355	-0.0265899754996895	0.0324465314111249	0.0172017145338923	0.191031872549449	0.0670474712821528
PI_347347	-0.0271743082037075	0.0313560532918485	0.0196585477608001	0.186990581183576	0.0678576350767293
PI_347337	-0.0141400393257838	0.0951652862880812	-0.0779373897241871	-0.0281463987974948	-0.037854119982778
PI_347334	-0.0225606140474931	0.0248361136160374	0.00143117287793915	0.0827536103645079	0.013416301662139
PI_347329_PSP	-0.0275450323317665	0.0302234509522709	0.0182503010557263	0.191983280603907	0.0687444322779688
PI_347314	-0.0146750331797929	0.0958673031777775	-0.0790637416539143	-0.0288353862247766	-0.0390800806996761
PI_347312	-0.0198996651229825	0.0464893047474157	-0.032771305520428	0.0575386733741469	-0.00537094898846146
PI_347305	-0.0265363137495184	0.0324483977158293	0.0160948174066851	0.189286922863336	0.0661033325574404
PI_347301	-0.0228286049167587	0.0356901449208136	0.00180120509996315	0.11724911156351	0.037531440941555
PI_347291	-0.0268248334734181	0.0322504874758582	0.0159900451079475	0.189372648589959	0.0677025004387988
PI_347290	-0.0275444947494058	0.0322506794855998	0.0159185929470156	0.192954326980898	0.0685491837863436
PI_347282	-0.0254633829214948	-0.012555718961536	0.0872471728283743	-0.0433210866431157	0.0187694144330431
PI_347281_PSP	-0.0148547087029409	0.0940441662126902	-0.0810797754440941	-0.030136522993299	-0.0385325184777598
PI_344003_PSP	-0.02013620437909	0.0035950873945614	-0.00242308739674193	0.0106549998038384	-0.0133217781462729
PI_343968	-0.0213688050245844	0.00454700826745606	0.00613535412765522	0.0442543731428248	0.00447969765754894
PI_343960	-0.0240335193829465	0.0122505298435439	-4.39501880592739e-05	-0.0197827159505848	-0.0232538804697167
PI_343958_PSP	-0.0229197178594039	0.00976894040554115	-0.0032138374598902	0.00552241557845616	-0.0186101966499023
PI_343936	0.00283504522288451	-0.0334949775603786	-0.0157807571584694	0.0157792346325864	-0.0133715966038748
PI_347397	-0.0266108218483632	0.0302786808600822	0.0174434351525747	0.188385990673702	0.0670951630183826
PI_343321_PSP	-0.0222659711835916	-0.023025943376721	0.0503854007221399	-0.0343391148907288	-0.000483028693508335
PI_343316	-0.0204466175241336	-0.0236858821045213	0.039433049957992	-0.0190526743944972	0.00357552501295282
PI_343312	-0.0219711917679323	0.00163414837813273	-0.000122287352315872	0.00321661269370198	-0.00894799037637849
PI_343295	-0.00942930629250398	0.0731512586802902	-0.0464034558628644	-0.030347192504501	-0.014941308088549
PI_343284	0.151061733107749	0.0220390307173416	0.00629020184852692	-0.0270696368627651	0.178363201484727
PI_343278	0.149894308954787	0.0274378615634555	0.000321362344463762	-0.0292615557176699	0.153669183548974
PI_343263	0.142664193268086	0.0039323677851948	0.0211749224891331	0.000667208337048957	0.037743657680731
PI_340126	0.0146178177570369	-0.0500831216375971	-0.0172481103747066	0.0106385721888168	-0.0260845290492845
PI_347328	-0.0208563989549842	0.0418347782377179	-0.0233203968015934	0.0342480836847574	-0.00193950925877652
PI_324703_PSP	-0.0075681543574255	-0.0479703108249542	-0.0198676905021905	0.000764367553563616	-0.00557077376800122
PI_324695_PSP	-0.0177249779805333	0.036256062598243	-0.0208061297081542	-0.0256975304854982	-0.0218748195915903
PI_316586	-0.0207556075422004	0.00263826719979595	0.00427047855167748	0.00569905222535529	-0.0116893433384654
PI_314803	-0.00974334094679372	-0.0431407667733538	-0.0238115078961984	-0.00458013388569573	-0.0106213224037419
PI_314794_PSP	-0.0255583593509289	0.0197417869123157	0.0131774904003973	0.101570125895131	0.019546125546821
PI_307666_PSP	-0.00904169081800639	-0.037852055341646	-0.0245427908179338	0.000190971611527721	-0.0156747245767146
PI_306591_PSP	-0.00941549488708938	-0.0380289430675407	-0.025392402787761	0.000571518070139103	-0.0141221312367489
PI_299024	-0.00797395928190995	-0.100789544696094	-0.0803672134111165	-0.0089264849445747	0.0159082944443451
PI_343292_PSP	-0.00591467462967195	-0.153624707635064	-0.13742134968208	-0.0116448131254531	0.0427900363102463
PI_299023	-0.0052584069335051	-0.12453140068555	-0.109782482678177	-0.00559731563473707	0.0296224892818577
PI_343935	-0.0222655656818565	0.00993878452946156	-0.0042368977571365	0.00436987383053823	-0.0185822270006331
PI_286430_PSP	0.0643520226589675	0.0205354146302771	0.0180764158933699	-0.0189169345708713	0.0755844535344883
PI_639977_PSP	-0.0060626508844208	-0.0877706052587444	-0.0622436546739335	-0.00546707884234003	0.0124854728519951
PI_314800	-0.0242694483208679	0.0106375969585567	0.00171331458032208	0.00206523232374027	-0.0178233403465791
PI_285727_PSP	-0.0228702442562406	0.0169454648936119	-0.00245576267519804	0.0264322139108304	-0.0035253745985737
PI_347296	-0.0275130523438641	0.0314281778328136	0.0178733807026074	0.194043290953306	0.0702552594959543
PI_285725	-0.0228669099938375	5.50224037974291e-05	0.0380397876238528	-0.00928648862918064	0.00167159954372934
PI_285719	-0.00656561503784169	-0.0459349550539561	-0.0135260277892551	-0.00909458671442634	-0.00817187422889213
PI_285718_PSP	-0.00805995913612113	-0.041379898412269	-0.0204537676540594	-0.000453916445010481	-0.0102544170198346
PI_343296	0.149469442036778	0.025760036226089	0.00169266340023918	-0.0300046178686767	0.171746970602117
PI_285710_PSP	-0.013519667571264	-0.000137137907425235	0.000648439038976422	-0.0188811651072214	0.000168840589025322
PI_285708	-0.0140743513543648	-0.0356266422443289	0.000283238094337	0.000967627087488943	-0.0135318029426596
PI_280626	-0.0243395199343898	-0.000160082657882299	0.0378986602170128	-0.0181989113203961	-0.00160066183620646
PI_280621	-0.00950534855132683	-0.0438682474836638	-0.0248204319869754	-0.00606850101348742	-0.0108425113223575
PI_311112	-0.0222594935119706	0.00558337008874867	-0.00488168385942461	-0.000509777964116836	-0.0125441800163984
PI_194348	0.00646527577272581	0.0767648430357467	-0.0513180024949214	-0.044178120661919	0.000664055255018496
PI_194344	-0.0117120309754364	0.0547137738528227	-0.0418105930824634	-0.0376990175378809	-0.0212719007864078
PI_194343	-0.0117926350220404	0.0542856848033473	-0.0422883422202181	-0.038722455702861	-0.0216446441850828
PI_343334	-0.0222929100825274	-0.0230355511420175	0.0508321531201306	-0.0333791855950448	-0.00138040420058333
PI_194339	-0.0175096130542704	0.0428770486276891	-0.0250644520799732	-0.0266619735132305	-0.0163764640433776
PI_347350	-0.0265564614987807	0.0313377744530239	0.0180861350503546	0.188593833756901	0.0683063706674755
PI_193591	-0.0241704144110899	0.0149070564098325	0.00167887944101951	-0.0152646174692609	-0.0215854536804499
PI_505080_PSP	-0.0171444501442714	-0.013001295130878	0.00160876473171031	0.0364972802852904	0.0021703951954015
